,situation,location,gc_id,fruit_situation_id,number_of_fruit,target,month_creation_date_answer,day_creation_date_answer,hour_creation_date_answer,year_creation_date_global,month_creation_date_global,day_creation_date_global,hour_creation_date_global,month_creation_date_request,day_creation_date_request,hour_creation_date_request,AP_0,favorite_fruit_0,hobby_0,hobby_1,green_vegetables_0
11049,-1,63,20,160,0,1,2,24,17,2018,2,25,17,2,24,17,1,1,0,1,1
11050,-1,93,10,10,-1,1,3,8,6,2018,11,19,7,3,8,6,1,1,0,1,1
11051,-1,81,10,10,-1,1,1,27,16,2019,1,21,17,1,27,16,1,1,0,1,1
11052,-1,36,70,200,-1,0,2,22,19,2018,1,26,10,2,22,19,1,0,0,1,1
11053,-1,82,10,200,-1,0,2,19,20,2019,2,21,10,2,19,20,1,1,0,1,1
11054,-1,315710,10,170,-1,2,1,21,18,2019,2,6,21,1,21,18,1,1,0,1,1
11055,-1,23,100,170,-1,0,2,22,10,2019,1,22,11,2,22,10,1,0,0,1,1
11056,-1,64,10,170,0,2,2,25,20,2017,12,14,11,2,25,20,1,1,0,1,1
11057,-1,45,20,200,-1,0,2,27,16,2019,2,11,15,2,27,16,1,1,0,1,1
11058,-1,43,20,120,0,0,1,11,14,2018,2,7,12,1,11,14,1,1,0,1,1
11059,-1,3,60,50,-1,1,1,3,12,2018,5,9,19,1,3,12,1,0,0,1,1
11060,-1,13,40,200,-1,1,2,28,11,2018,10,26,11,2,28,11,1,0,0,1,1
11061,-1,64,10,170,0,0,3,21,12,2018,1,26,15,3,21,12,1,1,0,1,1
11062,-1,88,10,120,-1,0,1,14,10,2018,11,28,13,1,14,10,1,1,0,1,1
11063,-1,13,20,10,0,2,3,4,8,2015,11,6,0,3,4,8,1,1,0,1,1
11064,-1,13,10,200,0,1,1,29,15,2018,5,15,10,1,29,15,1,1,0,1,1
11065,-1,68,10,200,-1,0,3,20,14,2019,3,18,15,3,20,14,1,1,0,1,1
11066,-1,59,10,180,-1,1,3,7,20,2019,3,9,15,3,7,20,1,1,0,1,1
11067,-1,67,10,120,0,0,3,27,8,2015,1,19,0,3,27,8,1,1,0,1,1
11068,-1,94,30,200,-1,0,1,20,8,2019,1,12,9,1,20,8,1,0,0,1,1
11069,-1,60,10,120,-1,2,1,20,16,2018,7,23,7,1,20,16,1,1,0,1,1
11070,-1,11,20,200,0,1,3,11,13,2019,3,11,11,3,11,13,0,1,0,1,1
11071,-1,70,10,200,0,0,2,2,13,2018,3,19,14,2,2,13,1,1,0,1,1
11072,-1,7,10,10,0,0,3,21,8,2019,4,11,8,3,21,8,1,1,0,1,1
11073,-1,54,10,200,-1,0,3,9,16,2019,2,19,11,3,9,16,1,1,0,1,1
11074,-1,94,10,200,0,0,3,13,10,2019,3,12,11,3,13,10,1,1,0,1,1
11075,-1,87,10,200,-1,0,2,16,8,2018,12,10,11,2,16,8,1,1,0,1,1
11076,-1,6,10,200,-1,0,1,23,13,2019,1,23,13,1,23,13,1,1,0,1,1
11077,-1,67,10,200,-1,1,3,17,0,2019,3,7,9,3,17,0,1,0,0,1,1
11078,-1,13,50,200,-1,2,1,3,18,2019,1,3,18,1,3,18,1,0,0,1,1
11079,-1,63,10,200,-1,2,2,28,9,2019,3,1,9,2,28,9,1,1,0,1,1
11080,-1,79,100,200,-1,2,2,18,8,2018,11,2,12,2,18,8,1,0,0,1,1
11081,-1,32,100,200,-1,1,3,7,9,2019,1,8,16,3,7,9,1,0,0,1,1
11082,-1,93,20,200,0,0,1,25,3,2018,10,24,16,1,25,3,1,1,0,1,1
11083,-1,94,10,200,-1,0,2,18,12,2019,2,1,12,2,18,12,1,1,0,1,1
11084,-1,79,20,200,-1,0,1,25,2,2019,1,22,21,1,25,2,1,1,0,1,1
11085,-1,32,20,120,-1,2,1,21,9,2019,1,21,9,1,21,9,1,1,0,1,0
11086,-1,95,40,200,-1,0,3,28,10,2019,3,15,14,3,28,10,1,0,0,1,1
11087,-1,94,30,200,-1,0,3,18,17,2019,3,8,17,3,18,17,1,0,0,1,1
11088,-1,61,10,200,-1,1,1,28,7,2019,1,17,10,1,28,7,1,1,0,1,1
11089,-1,89,10,200,-1,1,3,16,21,2019,3,17,14,3,16,21,1,1,0,1,1
11090,-1,54,10,200,-1,0,2,12,16,2019,2,12,16,2,12,16,1,1,0,1,1
11091,-1,61,10,10,0,1,1,10,8,2018,2,22,0,1,10,8,1,1,0,1,1
11092,-1,11,10,170,-1,0,2,5,8,2018,11,1,16,2,5,8,1,1,0,1,1
11093,-1,32,30,10,-1,2,3,18,7,2019,2,19,14,3,18,7,1,0,0,1,1
11094,-1,87,10,200,-1,1,3,13,8,2019,2,19,10,3,13,8,1,1,0,1,1
11095,-1,28,10,120,-1,0,1,8,14,2018,10,4,11,1,8,14,1,1,0,1,1
11096,-1,60,100,200,-1,0,3,21,20,2019,3,4,17,3,21,20,1,0,0,1,1
11097,-1,29,10,10,-1,1,2,2,15,2018,11,28,17,2,2,15,1,1,0,1,1
11098,-1,29,20,10,-1,1,2,23,14,2018,5,14,17,2,23,14,1,1,0,1,1
11099,-1,14,10,10,-1,2,2,22,8,2018,1,9,13,2,22,8,1,1,0,1,1
11100,-1,68,10,200,0,0,3,30,20,2016,8,28,0,3,30,20,1,1,0,1,1
11101,-1,73,40,10,3,1,2,20,10,2019,2,15,10,2,20,10,1,0,0,1,1
11102,-1,68,10,200,0,0,3,31,16,2018,5,11,10,3,31,16,1,1,0,1,1
11103,-1,36,10,200,-1,1,3,9,9,2019,1,14,10,3,9,9,1,1,0,1,1
11104,-1,58,10,10,-1,1,3,6,11,2019,3,4,18,3,6,11,1,1,0,1,1
11105,-1,34,10,200,-1,0,2,5,12,2019,1,3,14,2,5,12,1,1,0,1,1
11106,-1,39,10,200,0,0,2,21,18,2019,2,11,8,2,21,18,1,1,0,1,1
11107,-1,97,10,160,-1,2,1,26,23,2018,8,7,16,1,26,23,1,1,0,1,1
11108,-1,92,10,160,-1,1,1,19,21,2018,10,30,21,1,19,21,1,1,0,1,1
11109,-1,11,10,200,0,1,1,12,18,2017,12,15,0,1,12,18,1,1,0,1,0
11110,-1,46,40,160,-1,1,3,18,17,2018,9,27,20,3,18,17,1,0,0,1,1
11111,-1,38,10,10,-1,1,3,21,14,2018,7,26,14,3,21,14,1,1,0,1,1
11112,-1,69,10,200,-1,1,3,27,9,2019,3,26,16,3,27,9,1,1,0,1,1
11113,-1,50,10,10,0,1,1,18,9,2018,4,11,8,1,18,9,1,1,0,1,1
11114,-1,68,70,180,-1,0,3,5,20,2019,3,2,18,3,5,20,1,0,0,1,1
11115,-1,11,40,50,-1,2,1,23,10,2018,7,5,14,1,23,10,1,0,0,1,1
11116,-1,86,10,200,0,0,3,6,7,2018,5,7,15,3,6,7,1,1,0,1,1
11117,-1,68,10,200,-1,0,3,21,12,2018,9,21,13,3,21,12,1,1,0,1,1
11118,10,36,100,200,-1,2,3,7,7,2019,1,8,18,3,7,7,1,0,0,1,1
11119,-1,86,10,10,-1,0,3,16,8,2018,8,30,8,3,16,8,1,1,0,1,1
11120,-1,100,10,10,0,1,1,19,4,2018,11,8,10,1,19,4,1,1,0,1,1
11121,-1,93,20,10,0,1,1,6,7,2018,9,18,10,1,6,7,1,1,0,1,1
11122,-1,81,20,10,-1,1,3,14,15,2018,6,25,13,3,14,15,1,1,0,1,1
11123,-1,43,10,10,0,1,2,5,18,2018,12,16,10,2,5,18,1,1,0,1,1
11124,-1,14,20,50,-1,2,2,26,11,2019,1,29,9,2,26,11,1,1,0,1,0
11125,-1,13,10,200,-1,0,1,17,9,2018,9,8,20,1,17,9,1,1,0,1,1
11126,-1,68,10,10,-1,0,3,26,9,2018,1,13,14,3,26,9,1,1,0,1,1
11127,-1,81,120,50,-1,1,1,19,13,2019,1,15,10,1,19,13,1,1,0,1,1
11128,-1,85,10,160,-1,0,2,8,9,2018,2,12,9,2,8,9,1,1,0,1,1
11129,-1,84,10,10,-1,1,1,11,7,2018,12,22,10,1,11,7,1,1,0,1,1
11130,30,96,20,50,-1,2,2,14,8,2018,10,23,9,2,14,8,1,1,0,1,1
11131,-1,36,10,10,-1,0,1,25,7,2019,1,15,17,1,25,7,1,1,0,1,1
11132,-1,32,10,200,-1,0,3,25,16,2019,3,25,16,3,25,16,1,1,0,1,1
11133,-1,61,10,170,0,0,2,26,9,2018,3,15,0,2,26,9,1,1,0,1,1
11134,-1,36,20,10,-1,2,1,29,8,2019,1,26,10,1,29,8,1,1,0,1,1
11135,-1,36,40,200,-1,0,2,20,9,2019,2,18,11,2,20,9,1,0,0,0,1
11136,-1,13,20,200,-1,2,3,6,6,2018,11,15,18,3,6,6,1,1,0,1,1
11137,-1,64,10,160,-1,0,1,25,9,2017,12,31,12,1,25,9,1,1,0,1,1
11138,-1,16,10,120,-1,1,1,30,7,2019,1,27,10,1,30,7,1,1,0,1,1
11139,-1,60,10,200,-1,0,3,13,12,2019,2,11,9,3,13,12,1,1,0,1,1
11140,-1,34,10,200,0,0,2,1,7,2019,1,31,17,2,1,7,1,1,0,1,1
11141,-1,13,20,10,-1,1,1,10,7,2018,10,21,8,1,10,7,1,1,0,1,1
11142,-1,90,70,10,-1,1,2,27,13,2019,2,26,13,2,27,13,1,0,0,0,1
11143,-1,13,100,200,-1,0,1,22,17,2019,1,22,17,1,22,17,1,0,0,1,1
11144,-1,29,20,10,-1,1,3,2,15,2019,2,27,14,3,2,15,1,1,0,1,1
11145,-1,38,10,10,-1,1,3,31,13,2019,1,24,14,3,31,13,1,1,0,1,1
11146,-1,13,80,170,-1,0,3,25,9,2019,1,18,17,3,25,9,1,1,0,1,1
11147,-1,6,20,10,-1,1,1,28,10,2018,11,7,20,1,28,10,1,1,0,1,1
11148,-1,58,100,200,-1,0,3,8,9,2019,2,28,13,3,8,9,1,0,0,1,1
11149,-1,92,100,200,1,1,1,31,11,2019,1,14,15,1,31,11,1,0,0,1,1
11150,-1,29,120,10,-1,1,2,13,15,2018,10,20,17,2,13,15,1,1,0,1,1
11151,-1,62,30,100,-1,1,1,23,9,2018,9,22,18,1,23,9,1,0,0,1,1
11152,-1,92,20,160,-1,1,3,30,6,2019,1,7,12,3,30,6,1,1,0,1,1
11153,-1,73,20,100,0,1,3,26,9,2018,12,10,12,3,26,9,1,1,0,1,1
11154,-1,60,10,200,-1,0,1,6,8,2018,12,11,11,1,6,8,1,1,0,1,1
11155,-1,18,40,10,-1,2,1,7,8,2017,10,2,13,1,7,8,1,0,0,1,1
11156,-1,63,60,200,-1,2,2,20,14,2018,9,21,14,2,20,14,1,0,0,1,1
11157,-1,70,10,100,-1,0,3,14,20,2019,2,13,18,3,14,20,1,1,0,1,1
11158,-1,81,20,10,-1,1,2,27,15,2018,11,22,16,2,27,15,1,1,0,1,1
11159,-1,10,60,120,-1,0,2,18,13,2019,2,8,13,2,18,13,1,0,0,1,1
11160,-1,83,60,10,-1,2,2,11,10,2018,1,3,16,2,11,10,1,0,0,1,1
11161,-1,13,100,200,-1,2,3,25,17,2019,1,28,13,3,25,17,1,0,0,1,1
11162,-1,45,60,170,-1,0,2,16,15,2019,2,8,14,2,16,15,1,0,0,1,1
11163,-1,100,10,10,0,1,3,9,4,2018,6,29,6,3,9,4,1,1,0,1,1
11164,-1,3,10,30,0,1,3,7,7,2018,3,19,14,3,7,7,1,1,0,1,1
11165,-1,34,10,200,-1,0,2,19,16,2019,2,13,13,2,19,16,1,1,0,1,1
11166,-1,81,20,10,-1,1,2,11,14,2018,9,17,12,2,11,14,1,1,0,1,1
11167,-1,83,60,170,-1,0,3,6,10,2018,1,1,15,3,6,10,1,0,0,1,1
11168,-1,92,10,50,-1,2,3,27,8,2018,10,30,14,3,27,8,1,1,0,1,1
11169,-1,11,60,50,-1,2,3,6,9,2018,6,19,14,3,6,9,1,0,0,1,1
11170,-1,100,10,200,0,1,2,12,8,2018,6,8,7,2,12,8,1,1,0,1,1
11171,-1,69,10,200,-1,0,1,9,9,2018,9,4,8,1,9,9,1,1,0,1,1
11172,-1,26,10,170,-1,0,3,28,18,2019,3,18,17,3,28,18,1,1,0,1,1
11173,-1,68,20,200,-1,0,2,18,14,2019,2,19,16,2,18,14,1,1,0,1,1
11174,-1,13,10,200,-1,2,3,1,7,2018,12,23,14,3,1,7,1,1,0,1,1
11175,-1,87,10,170,-1,1,1,24,6,2018,8,26,7,1,24,6,1,1,0,1,1
11176,-1,7,10,200,-1,0,3,16,23,2017,8,7,12,3,16,23,1,1,0,1,1
11177,-1,79,40,50,-1,2,2,18,9,2018,10,15,12,2,18,9,1,0,0,1,1
11178,-1,96,20,200,0,2,2,15,15,2018,12,4,11,2,15,15,1,1,0,1,1
11179,-1,32,10,10,-1,2,3,14,6,2019,1,7,18,3,14,6,1,1,0,1,1
11180,-1,57,20,10,0,1,3,14,14,2018,11,28,16,3,14,14,1,1,0,1,1
11181,-1,46,40,160,-1,1,3,11,16,2018,12,6,14,3,11,16,1,0,0,1,1
11182,-1,78,100,10,3,2,1,31,10,2019,1,11,9,1,31,10,1,0,0,1,1
11183,-1,95,20,200,-1,0,3,27,14,2019,3,27,13,3,27,14,1,1,0,1,1
11184,-1,61,10,200,-1,0,3,28,13,2018,11,2,10,3,28,13,1,1,0,1,1
11185,-1,68,10,200,0,0,3,19,10,2018,5,11,10,3,19,10,1,1,0,1,1
11186,-1,84,10,10,-1,1,3,30,15,2018,9,14,7,3,30,15,1,1,0,1,1
11187,-1,67,10,10,-1,2,1,28,9,2018,1,6,14,1,28,9,1,1,0,0,1
11188,-1,45,10,200,-1,1,1,28,10,2018,11,6,9,1,28,10,1,1,0,1,1
11189,-1,315710,10,200,-1,0,2,11,18,2018,9,8,17,2,11,18,1,1,0,1,1
11190,-1,81,20,10,-1,1,3,13,13,2018,10,28,23,3,13,13,1,1,0,1,1
11191,-1,96,20,200,-1,2,1,28,21,2019,1,24,12,1,28,21,1,1,0,1,1
11192,-1,73,40,100,-1,1,1,16,17,2018,10,29,13,1,16,17,1,0,0,1,1
11193,-1,315710,20,220,-1,1,2,11,17,2019,1,18,1,2,11,17,1,1,0,1,1
11194,-1,35,10,10,-1,0,2,5,17,2018,10,25,14,2,5,17,1,1,0,1,1
11195,-1,13,100,50,-1,1,1,21,16,2019,1,11,13,1,21,16,1,0,0,1,1
11196,-1,45,20,10,-1,0,3,27,17,2018,5,21,8,3,27,17,1,1,0,1,1
11197,-1,61,10,200,0,0,3,13,13,2015,11,7,0,3,13,13,1,1,0,1,1
11198,-1,79,10,200,0,0,1,9,6,2018,10,1,9,1,9,6,1,1,0,1,1
11199,-1,87,10,10,0,0,2,3,9,2018,12,21,15,2,3,9,1,1,0,1,1
11200,-1,14,10,200,-1,0,3,15,18,2018,6,5,13,3,15,18,1,1,0,1,1
11201,10,34,40,200,-1,0,1,25,13,2019,1,25,13,1,25,13,1,0,0,1,1
11202,-1,315710,10,200,-1,0,1,10,14,2018,11,12,19,1,10,14,1,1,0,1,1
11203,-1,46,120,160,-1,1,1,29,18,2018,5,16,16,1,29,18,1,1,0,1,1
11204,-1,11,10,10,-1,1,2,21,7,2019,1,26,19,2,21,7,1,1,0,1,1
11205,-1,93,10,10,-1,1,3,3,18,2018,12,3,9,3,3,18,1,1,0,1,1
11206,-1,60,10,200,0,0,3,9,8,2019,2,13,19,3,9,8,1,1,0,1,1
11207,-1,39,40,10,3,0,1,16,9,2015,7,10,0,1,16,9,1,0,0,1,1
11208,-1,72,10,10,-1,2,1,7,13,2019,1,8,7,1,7,13,1,1,0,1,1
11209,-1,45,100,200,-1,0,2,11,11,2019,1,14,14,2,11,11,1,0,0,1,1
11210,-1,92,50,160,1,2,3,6,9,2018,9,12,3,3,6,9,1,0,0,1,1
11211,-1,13,10,110,-1,0,2,4,7,2018,12,9,8,2,4,7,1,1,0,1,1
11212,-1,78,10,200,0,0,3,22,3,2019,3,22,3,3,22,3,1,1,0,1,1
11213,-1,28,70,200,-1,0,1,11,8,2017,10,16,16,1,11,8,1,0,0,1,1
11214,-1,59,80,10,-1,1,2,2,21,2019,3,13,12,2,2,21,1,1,0,1,1
11215,-1,6,20,50,0,3,3,5,14,2018,10,11,13,3,5,14,1,1,0,1,0
11216,-1,43,40,120,1,0,1,24,12,2019,1,24,11,1,24,12,1,0,0,1,0
11217,-1,50,10,170,-1,0,3,13,17,2018,12,21,16,3,13,17,1,1,0,1,1
11218,-1,73,40,100,-1,1,1,4,9,2018,10,29,13,1,4,9,1,0,0,1,1
11219,-1,96,20,50,0,2,3,8,9,2018,5,29,7,3,8,9,1,1,0,1,1
11220,-1,10,100,10,-1,0,2,25,7,2018,11,5,17,2,25,7,1,0,0,1,1
11221,-1,45,10,170,-1,1,3,27,9,2018,12,2,15,3,27,9,1,1,0,1,1
11222,-1,13,10,10,-1,2,3,13,7,2019,2,11,17,3,13,7,1,1,0,1,1
11223,-1,31,20,200,0,0,2,26,12,2019,2,1,11,2,26,12,1,1,0,1,1
11224,-1,39,10,200,0,0,1,30,7,2019,1,30,7,1,30,7,1,1,0,1,1
11225,-1,87,30,10,-1,0,3,13,6,2019,3,8,10,3,13,6,1,0,0,1,1
11226,-1,43,10,10,0,0,3,29,18,2018,3,19,14,3,29,18,1,1,0,1,1
11227,-1,79,10,160,0,0,2,12,21,2019,2,8,11,2,12,21,1,1,0,1,1
11228,-1,39,10,200,0,0,3,4,9,2018,12,30,16,3,4,9,1,1,0,1,1
11229,-1,93,40,50,-1,2,1,15,17,2018,10,9,15,1,15,17,1,0,0,1,1
11230,-1,96,100,50,2,2,2,8,9,2017,11,27,12,2,8,9,1,0,0,1,1
11231,-1,35,20,10,-1,0,3,1,7,2019,2,25,13,3,1,7,1,1,0,0,1
11232,-1,96,30,200,-1,2,2,1,15,2018,11,9,15,2,1,15,1,0,0,1,1
11233,-1,36,10,200,-1,0,2,21,19,2019,2,8,19,2,21,19,1,1,0,1,1
11234,-1,30,60,10,-1,2,1,7,15,2018,11,22,17,1,7,15,1,0,0,1,1
11235,-1,31,40,80,-1,1,1,20,17,2019,1,20,17,1,20,17,1,0,0,1,0
11236,-1,11,10,200,0,1,2,15,15,2018,1,2,0,2,15,15,1,1,0,1,1
11237,-1,38,40,10,-1,2,1,7,16,2018,3,12,17,1,7,16,1,0,0,1,1
11238,-1,81,10,10,-1,1,3,19,14,2018,8,6,12,3,19,14,1,1,0,1,1
11239,-1,43,40,10,-1,1,3,19,8,2019,2,5,14,3,19,8,1,0,0,1,1
11240,-1,88,20,40,-1,0,2,26,7,2019,2,25,6,2,26,7,1,1,0,1,1
11241,-1,11,60,50,0,2,1,23,10,2017,9,28,0,1,23,10,1,0,0,1,1
11242,-1,79,10,200,0,0,2,13,10,2018,3,28,6,2,13,10,1,1,0,1,1
11243,-1,14,10,160,-1,0,2,28,20,2019,2,28,20,2,28,20,1,1,0,1,1
11244,-1,96,100,50,-1,2,2,11,13,2018,10,26,16,2,11,13,1,0,0,1,1
11245,-1,61,10,200,-1,1,3,11,10,2019,2,8,10,3,11,10,1,1,0,1,1
11246,-1,28,10,80,-1,0,2,26,14,2019,2,26,14,2,26,14,1,1,0,1,1
11247,-1,79,10,200,0,0,2,6,6,2018,12,26,8,2,6,6,1,1,0,1,1
11248,-1,11,100,50,-1,2,1,30,9,2018,6,20,9,1,30,9,1,0,0,1,1
11249,-1,79,10,200,-1,0,3,21,7,2018,10,1,11,3,21,7,1,1,0,1,1
11250,-1,36,10,200,0,1,2,28,7,2017,11,21,8,2,28,7,1,1,0,1,1
11251,-1,8,10,10,-1,1,2,2,9,2019,1,14,12,2,2,9,1,1,0,1,1
11252,-1,32,20,10,-1,1,2,10,10,2019,2,5,10,2,10,10,1,1,0,1,1
11253,-1,45,10,10,0,0,2,15,9,2018,9,10,10,2,15,9,1,1,0,1,1
11254,-1,47,10,10,-1,1,2,15,10,2019,1,5,11,2,15,10,1,1,0,1,1
11255,-1,34,40,200,-1,0,1,10,8,2018,12,20,9,1,10,8,1,0,0,1,1
11256,-1,70,40,200,0,0,1,9,14,2018,3,19,13,1,9,14,1,0,0,1,1
11257,-1,68,10,10,-1,0,3,24,12,2019,3,21,13,3,24,12,1,1,0,1,1
11258,-1,50,10,170,0,1,1,16,7,2017,11,29,10,1,16,7,1,1,0,1,1
11259,-1,95,10,200,-1,0,1,2,20,2018,12,29,17,1,2,20,1,1,0,1,1
11260,-1,94,100,120,-1,0,1,15,19,2019,1,13,12,1,15,19,1,0,0,1,1
11261,-1,3,10,100,0,0,3,1,8,2016,6,15,0,3,1,8,1,1,0,1,1
11262,-1,93,100,50,-1,2,2,22,8,2018,9,21,12,2,22,8,1,0,0,1,1
11263,-1,78,20,160,-1,2,1,31,7,2019,1,21,12,1,31,7,1,1,0,1,1
11264,-1,84,10,10,-1,0,3,21,7,2019,1,28,15,3,21,7,1,1,0,1,1
11265,-1,26,60,160,-1,1,3,14,10,2019,3,14,11,3,14,10,1,0,0,1,1
11266,-1,39,10,160,0,0,3,10,9,2018,10,26,16,3,10,9,1,1,0,1,1
11267,-1,45,10,200,-1,0,1,22,21,2019,1,11,19,1,22,21,1,1,0,1,1
11268,10,39,40,120,2,0,3,18,9,2019,2,4,10,3,18,9,1,0,0,1,1
11269,-1,36,10,130,0,2,1,17,7,2018,12,12,8,1,17,7,1,1,0,1,1
11270,-1,78,10,200,0,1,1,14,6,2018,10,1,7,1,14,6,1,1,0,1,1
11271,-1,38,80,200,-1,0,3,14,16,2019,3,14,16,3,14,16,1,1,0,1,1
11272,-1,81,10,10,-1,2,3,8,13,2018,12,29,16,3,8,13,1,1,0,1,1
11273,-1,67,10,200,-1,0,1,20,9,2018,2,6,14,1,20,9,1,1,0,1,1
11274,-1,32,100,200,-1,2,1,8,21,2019,1,8,22,1,8,21,1,0,0,1,1
11275,-1,43,10,10,-1,1,1,9,9,2018,12,25,23,1,9,9,1,1,0,1,1
11276,-1,67,20,10,-1,0,2,22,7,2017,10,10,9,2,22,7,1,1,0,1,1
11277,-1,72,10,170,0,2,3,7,10,2017,4,10,11,3,7,10,1,1,0,1,1
11278,-1,13,20,200,0,0,2,18,10,2017,12,28,0,2,18,10,1,1,0,1,1
11279,-1,43,40,10,2,0,1,10,8,2018,11,8,17,1,10,8,1,0,0,1,1
11280,-1,93,10,170,-1,1,2,11,9,2019,2,8,13,2,11,9,1,1,0,1,1
11281,-1,70,10,200,0,1,1,10,13,2018,3,19,13,1,10,13,1,1,0,1,1
11282,-1,96,20,200,0,2,3,13,13,2018,11,27,13,3,13,13,1,1,0,1,1
11283,-1,34,10,200,-1,0,3,29,10,2018,6,13,19,3,29,10,1,1,0,1,1
11284,-1,66,20,10,0,1,3,31,14,2018,6,20,16,3,31,14,1,1,0,1,1
11285,-1,96,10,50,-1,2,3,8,9,2018,10,19,8,3,8,9,1,1,0,1,1
11286,-1,55,10,200,-1,0,1,18,20,2018,2,8,13,1,18,20,1,1,0,1,1
11287,-1,81,10,170,-1,0,3,26,21,2018,9,29,16,3,26,21,1,1,0,1,1
11288,-1,13,70,200,-1,0,1,31,18,2019,1,31,18,1,31,18,1,0,0,1,1
11289,-1,29,20,10,-1,1,3,18,17,2019,2,26,18,3,18,17,1,1,0,1,1
11290,-1,68,40,200,-1,0,1,11,12,2018,9,20,15,1,11,12,1,0,0,1,1
11291,-1,94,100,200,-1,0,2,7,17,2018,10,16,0,2,7,17,1,0,0,1,1
11292,-1,83,60,10,-1,2,1,2,11,2016,7,11,0,1,2,11,1,0,0,1,1
11293,10,61,40,200,3,0,2,1,9,2019,1,3,10,2,1,9,1,0,0,1,1
11294,-1,32,10,10,-1,0,1,17,19,2019,1,7,17,1,17,19,1,1,0,1,1
11295,-1,45,10,200,-1,0,3,21,10,2019,2,21,15,3,21,10,1,1,0,1,1
11296,10,52,100,120,1,0,1,24,10,2018,7,2,11,1,24,10,1,0,0,1,1
11297,-1,38,50,10,-1,2,3,4,18,2019,2,20,14,3,4,18,1,0,0,1,1
11298,-1,73,20,100,-1,1,3,18,13,2019,1,4,19,3,18,13,1,1,0,1,1
11299,-1,83,10,200,-1,0,2,9,14,2018,1,3,14,2,9,14,1,1,0,1,1
11300,-1,59,10,10,-1,1,2,7,20,2019,3,19,18,2,7,20,1,1,0,1,1
11301,-1,70,10,200,-1,1,2,25,12,2018,3,19,14,2,25,12,1,1,0,1,1
11302,-1,84,10,10,-1,1,1,8,8,2018,12,13,15,1,8,8,1,1,0,1,1
11303,-1,58,20,80,3,0,3,10,20,2019,3,10,20,3,10,20,1,1,0,1,0
11304,-1,52,100,200,-1,3,1,10,8,2018,11,22,15,1,10,8,1,0,0,1,1
11305,-1,43,10,120,-1,0,1,4,18,2018,11,17,12,1,4,18,1,1,0,1,1
11306,-1,46,30,10,-1,1,2,24,8,2018,3,2,10,2,24,8,1,0,0,1,1
11307,-1,31,40,200,-1,2,3,18,11,2018,6,27,10,3,18,11,1,0,0,1,1
11308,-1,32,10,200,-1,0,2,20,16,2019,2,17,19,2,20,16,1,1,0,1,1
11309,-1,81,10,10,-1,1,2,24,16,2018,7,31,0,2,24,16,1,1,0,1,1
11310,-1,43,10,20,0,1,1,4,9,2017,4,3,9,1,4,9,1,1,0,0,1
11311,-1,14,20,10,-1,2,3,15,8,2018,5,17,12,3,15,8,1,1,0,1,1
11312,-1,8,10,10,0,1,3,3,7,2018,4,6,8,3,3,7,1,1,0,1,1
11313,-1,32,10,200,-1,1,1,10,14,2018,8,6,13,1,10,14,1,1,0,1,1
11314,-1,86,20,170,0,0,1,3,13,2019,1,3,15,1,3,13,1,1,0,1,1
11315,-1,75,10,10,0,1,1,27,10,2016,8,5,0,1,27,10,1,1,0,1,1
11316,-1,61,10,10,-1,1,2,8,7,2018,12,24,20,2,8,7,1,1,0,1,1
11317,-1,13,10,200,0,2,2,25,8,2013,12,11,0,2,25,8,1,1,0,1,1
11318,-1,58,60,200,-1,0,1,8,19,2017,6,7,0,1,8,19,1,0,0,1,1
11319,-1,93,10,10,0,1,1,20,7,2018,10,1,13,1,20,7,1,1,0,1,1
11320,-1,101,40,80,-1,2,3,12,12,2019,3,12,12,3,12,12,1,0,0,1,1
11321,10,88,100,200,2,0,3,10,9,2018,1,2,17,3,10,9,1,0,0,1,1
11322,-1,93,40,50,-1,2,3,13,7,2018,11,13,9,3,13,7,1,0,0,1,1
11323,-1,16,10,200,-1,1,3,22,8,2016,12,23,0,3,22,8,1,1,0,1,1
11324,-1,315670,10,170,-1,0,2,3,14,2019,2,3,14,2,3,14,1,1,0,1,1
11325,10,95,40,120,-1,1,1,24,10,2019,1,22,19,1,24,10,1,0,0,1,1
11326,-1,18,10,10,-1,1,2,21,9,2019,2,5,10,2,21,9,1,1,0,1,1
11327,-1,69,10,200,-1,2,3,21,9,2017,1,1,0,3,21,9,1,1,0,1,1
11328,-1,36,10,200,-1,0,1,28,16,2018,11,19,16,1,28,16,1,1,0,1,1
11329,-1,39,10,200,0,0,2,13,17,2018,2,27,11,2,13,17,1,1,0,1,1
11330,-1,36,10,200,0,0,1,30,15,2018,12,17,10,1,30,15,1,1,0,1,1
11331,-1,70,60,200,0,0,2,8,7,2018,3,19,13,2,8,7,1,0,0,1,1
11332,-1,79,40,50,1,2,1,2,7,2018,9,23,11,1,2,7,1,0,0,1,1
11333,-1,54,80,200,-1,2,2,18,10,2018,7,13,8,2,18,10,1,1,0,1,1
11334,-1,60,10,200,0,0,1,10,9,2018,11,5,13,1,10,9,1,1,0,1,1
11335,-1,96,10,200,-1,1,2,15,19,2018,10,18,19,2,15,19,1,1,0,1,1
11336,-1,87,10,170,-1,0,3,25,8,2018,11,14,6,3,25,8,1,1,0,1,1
11337,-1,96,20,200,-1,2,1,17,13,2018,12,20,10,1,17,13,1,1,0,1,1
11338,-1,46,40,10,-1,1,1,9,7,2018,8,21,9,1,9,7,1,0,0,1,1
